imdb_title_id,show_id,release_year,type,minutely,description,duration,minute_duration,rating,cast,seasonly,month_added,title,original_title,total_votes,weighted_average_vote,director,listed_in,season_duration,country,year_added,date_added
tt2649128,s4058,2016,Movie,1,"Disgusted by the gold-chain snatchers in his home city of Chennai, a man vows to combat the criminal menace by taking the law into his own hands.",116 min,116,TV-14,"Yogi Babu, Bobby Simha, Shirish",0,April,Metro,Metro,6532,6.5,Ananda Krishnan,"Dramas, International Movies, Thrillers",0,India,2018,2018-04-01 00:00:00
tt0117038,s4067,2011,Movie,1,"After a dedicated cop accidentally kills a 12-year-old boy, he's fired, harassed and forced to take menial work as he tries to keep his life together.",86 min,86,TV-MA,"Naseeruddin Shah, Mahie Gill, Sabyasachi Chakraborty, Rudranil Ghosh, Iravati Harshe, Churni Ganguly, June Maliah, Purav Bhandare, Shridhar Watsar",0,July,Michael,Michael,40367,5.7,Ribhu Dasgupta,"Dramas, Independent Movies, International Movies",0,India,2020,2020-07-05 00:00:00
tt1251757,s4074,2009,Movie,1,"An entrepreneur develops an adult entertainment online billing company – and winds up dealing with mobsters, the FBI, con men and terrorists.",113 min,113,R,"Luke Wilson, Giovanni Ribisi, Gabriel Macht, James Caan, Jacinda Barrett, Kevin Pollak, Laura Ramsey, Rade Serbedzija, Terry Crews, Kelsey Grammer",0,June,Middle Men,Middle Men,36283,6.8,George Gallo,"Comedies, Dramas, Independent Movies",0,United States,2020,2020-06-10 00:00:00
tt5339586,s4095,2015,Movie,1,Mike Epps tears up the stage at L.A.'s historic Orpheum Theatre in a special packed with blistering impressions and unapologetically raunchy swagger.,60 min,60,TV-MA,Mike Epps,0,December,Mike Epps: Don't Take It Personal,Mike Epps: Don't Take It Personal,224,4.3,L. Frazier,Stand-Up Comedy,0,United States,2015,2015-12-18 00:00:00
tt4554212,s4097,2017,Movie,1,Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.,124 min,124,TV-14,"Ayelet Zurer, Robert Gant, Vica Kerekes, Aňa Geislerová, Ivana Chýlková, Vladimír Javorský, Dagmar Bláhová, Jaromír Dulava, Martin Pechlát, Brian Caspe",0,January,Milada,Milada,924,6.2,David Mrnka,"Dramas, International Movies",0,"Czech Republic, United States",2018,2018-01-12 00:00:00
tt7205316,s4101,2018,Movie,1,"In the south of France, three best friends in their 40s navigate loss and heartbreak while embarking on steamy affairs with much younger men.",102 min,102,TV-MA,"Virginie Ledoyen, Marie-Josée Croze, Axelle Laffont, Matthias Dandois, Victor Meutelet, Waël Sersoub, Florence Thomassin",0,July,MILF,MILF,3439,4.7,Axelle Laffont,"Comedies, International Movies, Romantic Movies",0,"France, Belgium",2020,2020-07-16 00:00:00
tt1013753,s4102,2008,Movie,1,"Sean Penn stars in this biopic about Harvey Milk, the openly gay San Francisco politician who was murdered by a disgruntled city supervisor in 1978.",128 min,128,R,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco, Alison Pill, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Lucas Grabeel, Brandon Boyce",0,February,Milk,Milk,162475,7.5,Gus Van Sant,"Dramas, Independent Movies, LGBTQ Movies",0,United States,2017,2017-02-16 00:00:00
tt3625516,s4108,2017,Movie,1,"Brilliant young students discover a breakthrough that could change humankind, but soon find themselves the subjects of a much bigger experiment.",99 min,99,R,"Tom Payne, Melia Kreiling, Antonia Campbell-Hughes, Sam Neill, Turlough Convery, Oliver Stark, Dominique Tipper, Ryan Doyle, Simon Paisley-day, Pedja Bjelac",0,January,MindGamers,MindGamers,801,3.7,Andrew Goth,"International Movies, Sci-Fi & Fantasy, Thrillers",0,Austria,2020,2020-01-15 00:00:00
tt4799064,s4109,2017,Movie,1,"When a twisted killer tells the police he'll only speak to a fictional 1980s TV detective, the washed-up actor who played him takes the gig.",88 min,88,TV-MA,"Julian Barratt, Andrea Riseborough, Essie Davis, Russell Tovey, Simon Farnaby, Steve Coogan, Richard McCabe, David Schofield, Nicholas Farrell, Jessica Barden",0,May,Mindhorn,Mindhorn,10695,6.3,Sean Foley,"Comedies, Cult Movies, Independent Movies",0,United Kingdom,2017,2017-05-12 00:00:00
tt3707104,s4111,2016,Movie,1,"When a Marine's mission goes awry, he must survive behind enemy lines – without stepping off a mine – among the harsh elements of a desert war zone.",106 min,106,TV-14,"Clint Dyer, Annabelle Wallis, Tom Cullen, Armie Hammer, Geoff Bell, Inés Píñar Mille, Juliet Aubrey, Luka Peros",0,February,Mine,Mine,15038,5.9,"Fabio Guaglione, Fabio Resinaro","Dramas, International Movies, Thrillers",0,"United States, Spain, Italy",2019,2019-02-28 00:00:00
tt3517870,s4112,2019,Movie,1,A methane explosion leaves a group of miners trapped two miles deep into the earth with a small oxygen supply and desperate for any means of survival.,83 min,83,TV-MA,"Terry Serpico, Kevin Sizemore, Mark Ashworth, Clint James, Drew Starkey, Erin Elizabeth Burns",0,April,Mine 9,Mine 9,3910,6.8,Eddie Mensore,"Dramas, Independent Movies",0,United States,2020,2020-04-06 00:00:00
tt0349825,s4120,2004,Movie,1,U.S. hockey coach Herb Brooks unites a motley crew of college athletes and turns them into a force to be reckoned with at the 1980 Winter Olympics.,136 min,136,PG,"Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann, Kenneth Welsh, Eddie Cahill, Patrick O'Brien Demsey, Michael Mantenuto, Nathan West, Kenneth Mitchell, Sam Skoryna, Billy Schneider, Michael Kopsa, Beverley Breuer, Lisa Marie Caruk, Ryan Walter, Nate Miller, Joseph Cure, Scott Johnson, Eric Peter-Kaiser, Bobby Hanson",0,June,Miracle,Miracle,46846,7.5,Gavin O'Connor,"Children & Family Movies, Dramas, Sports Movies",0,"Canada, United States",2018,2018-06-01 00:00:00
tt10845262,s4121,2019,Movie,1,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",132 min,132,TV-14,"Aras Bulut İynemli, Nisa Sofiya Aksongur, Deniz Baysal, Celile Toyon Uysal, İlker Aksum, Mesut Akusta",0,March,Miracle in Cell No. 7,Miracle in Cell No. 7,1591,7.5,Mehmet Ada Öztekin,"Dramas, International Movies",0,Turkey,2020,2020-03-13 00:00:00
tt0059448,s4123,2018,Movie,1,"A space-time continuum glitch allows Vera to save a boy's life 25 years earlier, but results in the loss of her daughter, whom she fights to get back.",129 min,129,TV-MA,"Adriana Ugarte, Chino Darín, Javier Gutiérrez, Álvaro Morte, Nora Navas, Miquel Fernández, Clara Segura, Mima Riera, Aina Clotet, Albert Pérez, Julio Bohigas-Couto, Belén Rueda",0,March,Mirage,Mirage,4187,7.3,Oriol Paulo,"Dramas, International Movies, Sci-Fi & Fantasy",0,Spain,2019,2019-03-22 00:00:00
tt6900448,s4124,2018,Movie,1,"Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house.",98 min,98,PG,"Moka Kamishiraishi, Haru Kuroki, Gen Hoshino, Kumiko Aso, Mitsuo Yoshihara, Yoshiko Miyazaki, Koji Yakusho, Masaharu Fukuyama",0,June,Mirai,Mirai no Mirai,11521,7.0,Mamoru Hosoda,"Action & Adventure, Anime Features, Children & Family Movies",0,Japan,2020,2020-06-01 00:00:00
tt0100156,s4126,2012,Movie,1,This remake of the classic Grimm tale follows fair-skinned Snow White on a quest to regain her royal throne with help from a team of shady dwarves.,106 min,106,PG,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane, Mare Winningham, Michael Lerner, Sean Bean, Robert Emms, Danny Woodburn, Martin Klebba, Sebastian Saraceno, Jordan Prentice, Mark Povinelli, Joe Gnoffo, Ronald Lee Clark",0,April,Mirror Mirror,Mirror Mirror,1396,5.7,Tarsem Singh,"Children & Family Movies, Comedies",0,"United States, Canada",2020,2020-04-24 00:00:00
tt4940456,s4127,2016,Movie,1,A modern love story is connected to an ancient folk tale as star-crossed lovers from different social classes are kept apart by their families.,129 min,129,TV-MA,"Harshvardhan Kapoor, Saiyami Kher, Anuj Choudhry, Art Malik, Om Puri, K.K. Raina, Anjali Patil",0,February,Mirzya,Mirzya,1663,4.6,Rakeysh Omprakash Mehra,"Dramas, International Movies, Music & Musicals",0,India,2017,2017-02-20 00:00:00
tt0089601,s4129,2019,Movie,1,"Mistaking the sleeping passenger on his train for a drunk, a young man posts a picture of him online, unaware of his impulsive act's ugly repercussions.",120 min,120,TV-PG,"Suraj Venjaramoodu, Soubin Shahir, Surabhi Lakshmi, Vincy Aloshious, Gracy Soudi, Mammukoya, Jaffer Idukki, Baburaj, Sudhi Koppa, Irshad",0,April,Mischief,Mischief,5567,6.6,Emcy Joseph,"Comedies, Dramas, International Movies",0,India,2020,2020-04-15 00:00:00
tt7109106,s4130,2017,Movie,1,"After living in America for years, a teenage girl moves back to the Netherlands and is quickly singled out as a misfit by the popular clique at school.",81 min,81,TV-14,"Djamila, Niek Roozen, Bente Fokkens, Jolijn Henneman, Fenna Ramos, Jill Schirnhofer, Donny Roelvink, Défano Holwijn, Luca Gilliot",0,August,Misfit,Misfit,307,4.4,Erwin van den Eshof,"Children & Family Movies, Comedies, International Movies",0,Netherlands,2019,2019-08-03 00:00:00
tt2667960,s4140,2014,Movie,1,"On a summer night in 1890 Ireland, the unsettled daughter of aristocrats coaxes her father's valet to seduce her, though he's engaged to their cook.",130 min,130,PG-13,"Jessica Chastain, Colin Farrell, Samantha Morton, Nora McMenamy",0,September,Miss Julie,Miss Julie,5067,5.4,Liv Ullmann,"Dramas, International Movies",0,"Norway, United Kingdom, France, Ireland",2015,2015-09-02 00:00:00
tt7281126,s4141,2017,Movie,1,"With their divorce set to become final on Christmas day, a couple must decide if they're really ready to throw in the towel on their relationship.",85 min,85,TV-14,"Eva Marcille, Richard Gant, Redaric Williams, Allen Maldonado, Erica Ash, Brely Evans",0,December,Miss Me This Christmas,Miss Me This Christmas,449,4.3,Kenny Young,Romantic Movies,0,United States,2017,2017-12-19 00:00:00
tt2693580,s4146,2016,Movie,1,Emotionally vulnerable teacher Rachel accompanies three students to a weekend drama competition and forms an unexpected bond with troubled teen Billy.,86 min,86,NR,"Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nuñez, Rob Huebel",0,December,Miss Stevens,Miss Stevens,5076,6.6,Julia Hart,"Dramas, Independent Movies",0,United States,2016,2016-12-19 00:00:00
tt6246534,s4147,2019,Movie,1,"Determined to give her son a private school education, a single mother in the inner city uses all her resources to try to effect change in the system.",102 min,102,TV-MA,"Uzo Aduba, Matthew Modine, Aunjanue Ellis, Niles Fitch, Amirah Vann, Nadji Jeter, Michael Beasley, Adina Porter, Vanessa Williams",0,February,Miss Virginia,Miss Virginia,427,6.8,R.J. Daniel Hanna,"Dramas, Independent Movies",0,United States,2020,2020-02-16 00:00:00
tt2349144,s4153,2015,Movie,1,A gambler mired in debt thinks another cardsharp may just be his good luck charm as the two head for New Orleans to buy into a high-stakes poker game.,109 min,109,R,"Ryan Reynolds, Ben Mendelsohn, Sienna Miller, Analeigh Tipton, Alfre Woodard, James Toback, Robin Weigert",0,July,Mississippi Grind,Mississippi Grind,20077,6.4,"Anna Boden, Ryan Fleck","Dramas, Independent Movies",0,United States,2018,2018-07-26 00:00:00
tt5343678,s4162,2016,Movie,1,"After investing in a shady deal that quickly falls apart, a morally flexible real estate agent involves his wife in a dangerous recovery plan.",109 min,109,TV-MA,"Ranvir Shorey, Neha Dhupia, Devendra Chowhan, Ashwath Bhatt, Vidushi Mehra, Anant Raina",0,May,Moh Maya Money,Moh Maya Money,396,5.6,Munish Bhardwaj,"Dramas, Independent Movies, International Movies",0,India,2017,2017-05-01 00:00:00
tt5189828,s4164,2017,Movie,1,"During the War of 1812, two Native Americans and their British ally are pursued into enemy territory by American soldiers thirsting for revenge.",92 min,92,TV-MA,"Kaniehtiio Horn, Eamon Farren, Justin Rain, Ezra Buzzington, Noah Segan, Ian Colletti, Robert Longstreet, Jon Huber, Jack Gwaltney, Sheri Foster, David La Haye",0,June,Mohawk,Mohawk,1285,4.5,Ted Geoghegan,"Action & Adventure, Horror Movies, Independent Movies",0,United States,2018,2018-06-30 00:00:00
tt3859980,s4165,2016,Movie,1,"A courageous villager moves to the ancient city of Mohenjo Daro, where he falls for the daughter of a priest and does battle with a tyrant.",168 min,168,TV-14,"Hrithik Roshan, Sonakshi Sinha, Pooja Hegde, Kabir Bedi, Arunoday Singh, Kishori Shahane, Narendra Jha, Nitish Bharadwaj",0,August,Mohenjo Daro,Mohenjo Daro,10301,5.7,Ashutosh Gowariker,"Action & Adventure, Dramas, International Movies",0,India,2018,2018-08-02 00:00:00
tt2322517,s4166,2015,Movie,1,A lethal game of cat and mouse stretches from the desert to Tinseltown after Hollywood bad boy Thomas runs afoul of a cunning and dangerous drifter.,93 min,93,R,"Garrett Hedlund, Oscar Isaac, Louise Bourgoin, Walton Goggins, Mark Wahlberg, Fran Kranz",0,July,Mojave,Mojave,4279,5.2,William Monahan,"Dramas, Independent Movies, Thrillers",0,United States,2018,2018-07-26 00:00:00
tt4209788,s4169,2017,Movie,1,Former Olympian Molly Bloom ran a high-stakes poker game for the stars – until her lofty lifestyle nearly sent her to prison.,141 min,141,R,"Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera, Jeremy Strong, Chris O'Dowd, J.C. MacKenzie, Brian d'Arcy James, Bill Camp, Graham Greene, Justin Kirk, Brian d’Arcy James",0,April,Molly's Game,Molly's Game,133677,7.4,Aaron Sorkin,Dramas,0,"China, Canada, United States",2020,2020-04-01 00:00:00
tt5690142,s4170,2017,Movie,1,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free.",139 min,139,TV-14,"Sridevi, Akshaye Khanna, Sajal Ali, Nawazuddin Siddiqui, Adnan Siddiqui, Pitobash, Abhimanyu Singh, Vikas Verma",0,August,Mom,Mom,8481,7.3,Ravi Udyawar,"Dramas, International Movies, Thrillers",0,India,2018,2018-08-21 00:00:00
tt0304415,s4173,2003,Movie,1,"In 1953, the women of Wellesley College are measured by how well they marry – until the arrival of a professor who threatens to upend the status quo.",119 min,119,PG-13,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal, Juliet Stevenson, Dominic West, Ginnifer Goodwin, Topher Grace, John Slattery, Marcia Gay Harden",0,January,Mona Lisa Smile,Mona Lisa Smile,76236,6.5,Mike Newell,Dramas,0,United States,2019,2019-01-01 00:00:00
tt6890618,s4175,2016,Movie,1,"Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief, triggering a game of cat and mouse to gain the upper hand.",84 min,84,R,"Kellan Lutz, Jess Weixler, Jesse Williams, Jamie Bamber, Lucía Guerrero, Fredric Lehne",0,October,Money,Money,497,5.8,Martin Rosete,Thrillers,0,"United States, Spain",2017,2017-10-15 00:00:00
tt4820278,s4183,2016,Movie,1,A talking monkey famous for his TV commercials dreams of breaking into real movies. But first he stumbles upon a brother and sister who need his help.,83 min,83,PG,"Jonathan Mangum, Erin Allin O'Reilly, Kayden Magnuson, Danny Woodburn, Skylar Astin, John Ratzenberger, David Milchard",0,March,Monkey Up,Monkey Up,326,3.8,Robert Vince,"Children & Family Movies, Comedies",0,Canada,2016,2016-03-19 00:00:00
tt6572702,s4185,2017,Movie,1,A family’s festive Halloween plans take a spooky turn when an evil witch's curse transforms the costumed clan into actual monsters.,93 min,93,PG,"Celia Imrie, Emily Watson, Catherine Tate, Jason Isaacs, Nick Frost, Jessica Brown Findlay",0,April,Monster Family,Happy Family,3843,4.8,Holger Tappe,Children & Family Movies,0,"Germany, United Kingdom",2018,2018-04-04 00:00:00
tt2650548,s4191,2013,Movie,1,"In their bid to win the Skulltimate Roller Maze championship, Monster High loses its star players, Clawd and Deuce, to injury.",46 min,46,TV-Y7,"Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Julie Maddalena, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young",0,January,Monster High: Friday Night Frights,Monster High: Friday Night Frights,465,6.9,Dustin McKenzie,Children & Family Movies,0,United States,2018,2018-01-01 00:00:00
tt0385880,s4200,2006,Movie,1,"A trio of friends sets out to expose the terrors of a vacant neighborhood house, which appears to have a craving for people — and a life of its own.",91 min,91,PG,"Mitchel Musso, Sam Lerner, Spencer Locke, Steve Buscemi, Kathleen Turner, Jason Lee, Jon Heder, Maggie Gyllenhaal, Catherine O'Hara, Fred Willard, Nick Cannon, Kevin James",0,December,Monster House,Monster House,97611,6.6,Gil Kenan,"Children & Family Movies, Comedies",0,United States,2020,2020-12-01 00:00:00
tt6269658,s4201,2017,Movie,1,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges.",81 min,81,TV-Y7,"Joey Camen, Fiona Hardingham, Johnny Rose, Katie Leigh, Roger L. Jackson, Wally Wingert, Phillip Vasquez",0,December,Monster Island,Monster Island,604,4.8,Leopoldo Aguilar,Children & Family Movies,0,"India, Mexico",2017,2017-12-01 00:00:00
tt1935302,s4204,2014,Movie,1,An American platoon stationed in the Middle East is thrust into battle with a breed of tentacled aliens whose rapid spread threatens human survival.,119 min,119,R,"Johnny Harris, Sam Keeley, Joe Dempsie, Kyle Soller, Nicholas Pinnock, Parker Sawyers, Philip Arditti, Sofia Boutella",0,January,Monsters: Dark Continent,Monsters: Dark Continent,9901,4.3,Tom Green,"Action & Adventure, Dramas, Independent Movies",0,United Kingdom,2020,2020-01-10 00:00:00
tt1182345,s4222,2009,Movie,1,"As he nears the end of a lonely three-year stint on the moon base Sarang, astronaut Sam Bell begins to hear and see strange things.",97 min,97,R,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw, Kaya Scodelario, Benedict Wong, Matt Berry, Malcolm Stewart, Robin Chalk",0,January,Moon,Moon,329812,7.9,Duncan Jones,"Dramas, Independent Movies, Sci-Fi & Fantasy",0,"United Kingdom, United States",2020,2020-01-01 00:00:00
tt4975722,s4223,2016,Movie,1,"In a crime-infested Miami neighborhood, a gay African-American boy with a drug-addicted mother grows up with the help of a mentoring drug dealer.",111 min,111,R,"Trevante Rhodes, André Holland, Janelle Monáe, Ashton Sanders, Jharrel Jerome, Alex Hibbert, Jaden Piner, Naomie Harris, Mahershala Ali",0,May,Moonlight,Moonlight,263568,7.4,Barry Jenkins,"Dramas, Independent Movies, LGBTQ Movies",0,United States,2019,2019-05-21 00:00:00
tt2718440,s4224,2015,Movie,1,"A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",96 min,96,R,"Ron Perlman, Rupert Grint, Robert Sheehan, Stephen Campbell Moore, Eric Lampaert, Kevin Bishop, Tom Audenaert, Erika Sainte",0,September,Moonwalkers,Moonwalkers,8372,6.1,Antoine Bardou-Jacquet,"Action & Adventure, Comedies, International Movies",0,"France, Belgium",2017,2017-09-08 00:00:00
tt3334374,s4225,2015,Movie,1,"A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.",135 min,135,TV-14,"Hameed Sheikh, Samiya Mumtaz, Shaz Khan, Abdul Qadir, Shabbir Rana, Sultan Hussain, Ayaz Samoo, Nayyar Ejaz, Sonia Hussain",0,November,Moor,Moor,1170,7.7,Jami,"Dramas, Independent Movies, International Movies",0,"Pakistan, United States",2017,2017-11-01 00:00:00
tt2229301,s4232,2012,Movie,1,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,61 min,61,TV-MA,Moshe Kasher,0,January,Moshe Kasher: Live in Oakland,Moshe Kasher: Live in Oakland,295,6.8,Jay Chapman,Stand-Up Comedy,0,United States,2019,2019-01-01 00:00:00
tt9252468,s4236,2020,Movie,1,"After his life is saved by a rogue Iraqi squadron, a young police officer joins them in their fight against ISIS in a decimated Mosul.",103 min,103,TV-MA,"Suhail Dabbach, Adam Bessa, Is'haq Elias, Qutaiba Abdelhaq, Ahmad El Ghanem, Hicham Ouarqa, Mohimen Mahbuba, Thaer Al-Shayei, Abdellah Bensaid, Faycal Attougui, Mohamed Attougui, Tarik Belmekki, Hayat Kamille, Seema Al Khalidi, Waleed Algadi",0,November,Mosul,Mosul,138,5.9,Matthew Michael Carnahan,"Action & Adventure, Dramas, International Movies",0,United States,2020,2020-11-26 00:00:00
tt7486356,s4249,2018,Movie,1,"When the lives of a carefree boxer and his cabdriver dad collide with the ambitions of a ruthless businessman, a search for answers turns to revenge.",131 min,131,TV-MA,"Karthik, Gautam Karthik, Regina Cassandra, Varalakshmi Sarathkumar, Santhosh Prathap, Mime Gopi, J. Mahendran, Viji Chandrasekhar",0,October,Mr. Chandramouli,Mr. Chandramouli,188,5.1,Thiru,"Dramas, International Movies, Thrillers",0,India,2018,2018-10-18 00:00:00
tt4196848,s4250,2016,Movie,1,"A temporary personal chef, a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.",105 min,105,PG-13,"Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel, Lucy Fry, Christian Madsen, Natalie Coughlin, Madison Wolfe, Thom Barry, Mckenna Grace",0,December,Mr. Church,Mr. Church,25015,7.6,Bruce Beresford,Dramas,0,United States,2018,2018-12-22 00:00:00
tt0280590,s4251,2002,Movie,1,"After inheriting a media empire, humble Longfellow Deeds moves to the Big Apple – where a reporter and a company bigwig are waiting to pounce on him.",97 min,97,PG-13,"Adam Sandler, Winona Ryder, Peter Gallagher, Jared Harris, Allen Covert, Erick Avari, John Turturro, Peter Dante, Conchata Ferrell, Steve Buscemi",0,August,Mr. Deeds,Mr. Deeds,133994,5.8,Steve Brill,"Comedies, Romantic Movies",0,United States,2020,2020-08-01 00:00:00
tt6212496,s4258,2017,Movie,1,"A struggling comedian returns to Austin, Texas, to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend.",91 min,91,TV-MA,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda, Andre Hyland, Armen Weitzman, Sergio Cilli",0,December,Mr. Roosevelt,Mr. Roosevelt,2587,6.2,Noël Wells,"Comedies, Independent Movies",0,United States,2017,2017-12-26 00:00:00
tt0419984,s4261,2007,Movie,1,"When a self-help author learns that his mother has fallen for his sadistic high school gym teacher, he tries to put a stop to their budding romance.",88 min,88,PG-13,"Billy Bob Thornton, Seann William Scott, Ethan Suplee, Melissa Sagemiller, Susan Sarandon, Melissa Leo, Bill Macy, Kurt Fuller, Amy Poehler",0,September,Mr. Woodcock,Mr. Woodcock,34735,5.1,Craig Gillespie,Comedies,0,United States,2019,2019-09-01 00:00:00
tt10230426,s4263,2020,Movie,1,"When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence.",107 min,107,TV-MA,"Jacqueline Fernandez, Manoj Bajpayee, Mohit Raina, Zayn Marie Khan",0,May,Mrs. Serial Killer,Mrs. Serial Killer,10943,4.9,Shirish Kunder,"International Movies, Thrillers",0,India,2020,2020-05-01 00:00:00
tt6272828,s4265,2017,Movie,1,"Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric, unmarried uncle to find a solution to their romantic woes.",153 min,153,PG-13,"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty, Neha Sharma, Vineet Kumar Singh, Pavan Malhotra, Ratna Pathak Shah, Karan Kundra, Anil Mange, Rahul Dev, Sanjay Kapoor",0,November,Mubarakan,Mubarakan,3368,5.5,Anees Bazmee,"Comedies, Dramas, International Movies",0,India,2017,2017-11-05 00:00:00
tt5569310,s4266,2016,Movie,1,Carefree college student Vicente ends up in a desperate fight for freedom when a well-connected friend falsely accuses him of a hit-and-run accident.,96 min,96,TV-MA,"Agustín Silva, Paulina García, Daniel Alcaíno, Alejandro Goic, Luis Gnecco, Samuel Landea, Dindi Jane, Isabella Costa, Augusto Schuster, Pilar Ronderos",0,October,Much Ado About Nothing,Much Ado About Nothing,556,8.6,Alejandro Fernández Almendras,"Dramas, Independent Movies, International Movies",0,"Chile, United States, France",2016,2016-10-01 00:00:00
tt4685750,s4267,2015,Movie,1,Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,104 min,104,TV-MA,"Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, Camélia Montassere",0,September,Much Loved,Much Loved,2206,6.2,Nabil Ayouch,"Dramas, Independent Movies, International Movies",0,"France, Morocco",2017,2017-09-27 00:00:00
tt3138782,s4269,2015,Movie,1,"Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school – and inspires a path to hope for them all.",136 min,136,TV-14,"Talat Bulut, Mert Turak, Mahsun Kırmızıgül, Erdem Yener, Erol Demiröz, Ali Sürmeli, Meral Çetinkaya, Büşra Pekin",0,March,Mucize,Mucize,10057,7.7,Mahsun Kırmızıgül,"Dramas, International Movies",0,Turkey,2017,2017-03-10 00:00:00
tt1935179,s4270,2012,Movie,1,"Two Mississippi teens meet peculiar drifter Mud and get caught up in his web of tall tales about lost love, crimes of passion and bounty hunters.",131 min,131,PG-13,"Matthew McConaughey, Reese Witherspoon, Tye Sheridan, Jacob Lofland, Sam Shepard, Ray McKinnon, Sarah Paulson, Michael Shannon, Joe Don Baker, Paul Sparks",0,January,Mud,Mud,164768,7.4,Jeff Nichols,"Dramas, Independent Movies",0,United States,2021,2021-01-01 00:00:00
tt2396589,s4271,2017,Movie,1,"Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",135 min,135,R,"Carey Mulligan, Jason Clarke, Mary J. Blige, Garrett Hedlund, Jason Mitchell, Rob Morgan, Jonathan Banks",0,November,Mudbound,Mudbound,40622,7.4,Dee Rees,"Dramas, Independent Movies",0,United States,2017,2017-11-17 00:00:00
tt2367996,s4272,2012,Movie,1,A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.,150 min,150,TV-14,"Jiiva, Pooja Hegde, Narain, Nasser, Girish Karnad, Anupama Kumar, Selvaah",0,October,Mugamoodi,Mugamoodi,965,4.9,Mysskin,"Action & Adventure, International Movies",0,India,2018,2018-10-01 00:00:00
tt0418362,s4274,2004,Movie,1,"Samir must overcome a hostile horoscope, a hot temper and a determined rival to win the heart of Rani, the love of his life.",158 min,158,TV-PG,"Rajpal Yadav, Amrish Puri, Kader Khan, Shashi Kala, Priyanka Chopra, Salman Khan, Akshay Kumar, Satish Shah",0,December,Mujhse Shaadi Karogi,Mujhse Shaadi Karogi,13339,6.7,David Dhawan,"Comedies, International Movies, Romantic Movies",0,India,2019,2019-12-31 00:00:00
tt0863091,s4276,2006,Movie,1,"When young Mukhsin arrives in a new town, 10-year-old tomboy Orked adopts him as her new best friend, and the two develop a touching friendship that begins to spill over into the inklings of first love.",98 min,98,TV-PG,"Mohd Syafie Naswip, Sharifah Aryana, Sharifah Aleya, Adibah Noor, Irwan Iskandar, Sallehuddin Abu Bakar",0,December,Mukhsin,Mukhsin,300,7.2,Yasmin Ahmad,"Children & Family Movies, Comedies, Dramas",0,Malaysia,2020,2020-12-18 00:00:00
tt4045666,s4278,2014,Movie,1,"In Delhi for the first time, a Mumbai girl loses her phone but gets a surprise chance at true love with a local boy who begrudgingly helps her.",107 min,107,TV-MA,"Shiv Pandit, Piaa Bajpai",0,July,Mumbai Delhi Mumbai,Mumbai Delhi Mumbai,318,5.8,Satish Rajwade,"Comedies, International Movies, Romantic Movies",0,India,2020,2020-07-05 00:00:00
